id,textBook,grade,articleId,Page,sentenceId,sentence
1490,NH,3,21,P103,35,“And you have no family or friends in the city?”
1491,NH,3,21,P103,35,asked Rudolf.
1492,NH,3,21,P103,36,“No.
1493,NH,3,21,P103,36,"Nobody,” answered the woman.  "
1494,NH,3,21,P103,37,"“Oh, now I’m sleepy, but I feel much better."
1495,NH,3,21,P103,38,Thank you.”
1496,NH,3,21,P103,39,"Rudolf said, “Well, good night."
1497,NH,3,21,P103,40,I’ll come back tomorrow to see how you are.”
1498,NH,3,21,P103,41,"At the door, she asked, “But why did you knock at my door?”"
1499,NH,3,21,P103,42,Rudolf did not think that he should tell her about the cards.
1500,NH,3,21,P103,43,"“By mistake,” he replied.  "
1501,NH,3,21,P103,44,He saw her smile as the door closed.
1502,NH,3,21,P103,45,Rudolf looked around more carefully in the hallway.  
1503,NH,3,21,P103,46,He realized that every door on that floor was green.
1504,NH,3,21,P104,47,"Rudolf stepped out on the street and asked the card man, "
1505,NH,3,21,P104,48,“Why did you give me these cards?”
1506,NH,3,21,P104,49,"The man pointed at a theater down the street and said, “They’re for a new show."
1507,NH,3,21,P104,49,I was handing them out with the dentist’s cards.”
1508,NH,3,21,P104,50,"Above the theater entrance, there was a big sign saying “The Green Door.”  "
1509,NH,3,21,P104,51,It was the title of a play.
1510,NH,3,21,P104,52,"On his way home, Rudolf thought about his day.  "
1511,NH,3,21,P104,53,"He said to himself, “Anyway, I believe fate guided me to her!”"
1512,NH,3,21,P104,54,There is always an adventure just around the corner . . .
1513,NH,3,21,P104,55,if you look for it.
1514,NH,3,21,P106,1,One photograph changed Hoshino Michio’s life.  
1515,NH,3,22,P106,2,"He was a university student, and one day he was looking at a book about Alaska.  "
1516,NH,3,22,P106,3,A photograph in the book caught his attention.  
1517,NH,3,22,P106,4,It was a photograph of a small village surrounded by wilderness.  
1518,NH,3,22,P106,5,Michio wanted to visit and experience that place for himself.  
1519,NH,3,22,P106,6,He wrote a letter to the mayor of the village.  
1520,NH,3,22,P106,7,"It took six months, but the mayor wrote back.  "
1521,NH,3,22,P106,8,"He invited Michio to Alaska, and Michio’s dream came true."
1522,NH,3,22,P107,9,"For one summer, Michio lived among the Inuit people in that Alaskan village.  "
1523,NH,3,22,P107,10,"He learned about Inuit food, family life, and culture.  "
1524,NH,3,22,P107,11,He also learned skills for living without city conveniences.  
1525,NH,3,22,P107,12,"For the Inuit, life depends on understanding nature.  "
1526,NH,3,22,P107,13,They have to hunt for meat and gather blueberries for food.  
1527,NH,3,22,P107,14,Michio saw how humans and animals shared the land.  
1528,NH,3,22,P107,15,"That summer, he became a part of the Alaskan wilderness, too."
1529,NH,3,22,P108,16,"After Michio finished university in Japan, he returned to Alaska.  "
1530,NH,3,22,P108,17,"For 19 years, he traveled around Alaska as a photographer.  "
1531,NH,3,22,P108,18,He often camped in severe weather to photograph animals in the wild.  
1532,NH,3,22,P108,19,Michio really used the survival skills the Inuit taught him.  
1533,NH,3,22,P108,20,Once he wrote about flying to the tundra to photograph caribou.  
1534,NH,3,22,P108,21,He stayed there alone for one month.  
1535,NH,3,22,P108,22,"As the plane left him, Michio felt lonely in a vast wilderness.  "
1536,NH,3,22,P108,23,"But even more, he felt incredibly free."
1537,NH,3,22,P109,24,Michio tried to show this feeling of freedom and wonder in his photographs.  
1538,NH,3,22,P109,25,He took playful photographs of polar bears and majestic photographs of Arctic mountains.
1539,NH,3,22,P109,26,"In 1996, he was killed by a bear as he camped alone in Kamchatka.  "
1540,NH,3,22,P109,27,"“We only have one life to live,” wrote Michio.  "
1541,NH,3,22,P109,28,"Though his life was cut short, Michio seemed truly happy as a photographer.  "
1542,NH,3,22,P109,29,He loved his work and he loved Alaska.
1543,NH,3,22,P110,30,"In Michio’s photographs, the beauty of Alaska will stay with us forever.  "
1544,NH,3,22,P110,31,That is the magic of photographs.  
1545,NH,3,22,P110,32,"However, the Alaskan wilderness is changing because of global warming.  "
1546,NH,3,22,P110,33,The Arctic glaciers are melting.  
1547,NH,3,22,P110,34,The polar bears and seals photographed by Michio cannot hunt and catch food.  
1548,NH,3,22,P110,35,The habitat of the caribou is growing smaller.  
1549,NH,3,22,P110,36,Even the Inuit are losing their traditional way of life.
1550,NH,3,22,P111,37,The Alaskan wilderness was special to Michio.  
1551,NH,3,22,P111,38,"He used his photographs to share it with us, "
1552,NH,3,22,P111,39,and to show us the importance of life on the Earth.  
1553,NH,3,22,P111,40,Michio’s own life was changed because of one photograph.  
1554,NH,3,22,P111,41,Perhaps his photographs will also change someone’s life.  
1555,NH,3,22,P111,42,Maybe Michio’s Alaskan photographs will encourage us to think about the beautiful Earth we share.
